🕘️更新时间,#genre#
山东卫视,http://182.37.169.94:352/tsfile/live/0131_1.m3u8
山西卫视,http://satellitepull.cnr.cn/live/wxssxws/playlist.m3u8
山西卫视,http://e2.woc.iiiya.cn:28888/rtp/239.61.5.110:1025
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6e3c81&tk=822270345d4c
山西卫视,http://123.10.76.92:808/hls/56/index.m3u8
山西卫视,http://www.lizhinas.top:1009/rtp/239.252.219.27:5140
陕西卫视,http://satellitepull.cnr.cn/live/wxsxxws/playlist.m3u8
陕西卫视,http://e2.woc.iiiya.cn:28888/rtp/239.61.4.40:1025
陕西卫视,http://182.37.169.94:352/tsfile/live/0136_1.m3u8
陕西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=d23eaf&tk=8bf286184513
陕西卫视,http://nctv.top/IDOEPpiryt/migu.php?id=sxws
四川卫视,http://satellitepull.cnr.cn/live/wxscws/playlist.m3u8
四川卫视,http://8.138.7.223/tv/dl/douyincdn.php?id=27
四川卫视,http://59.39.89.130:60901/tsfile/live/0125_16.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://42.48.80.240:9002/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://ms.fxim.net:808/hls/20/index.m3u8
深圳卫视,http://satellitepull.cnr.cn/live/wxszws/playlist.m3u8
深圳卫视,http://yncbn.ks-cdn.gitv.tv/gitv_live/G_SHENZHEN-HQ/G_SHENZHEN-HQ.m3u8
深圳卫视,http://8.138.7.223/tv/dl/douyincdn.php?id=23
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8
深圳卫视,http://59.39.89.130:60901/tsfile/live/0125_11.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=ssws
三沙卫视,http://e2.woc.iiiya.cn:28888/rtp/239.61.5.191:1025
三沙卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9531be&tk=822270345d4c
三沙卫视,http://www.lizhinas.top:1009/rtp/239.252.219.76:5140
三沙卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.148:11111
天津卫视,http://satellitepull.cnr.cn/live/wxtjws/playlist.m3u8
天津卫视,http://8.138.7.223/tv/dl/careryun.php?id=43
天津卫视,http://42.48.80.240:9002/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://ms.fxim.net:808/hls/21/index.m3u8
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2e2ba7&tk=822270345d4c
西藏卫视,http://satellitepull.cnr.cn/live/wxxzws/playlist.m3u8
西藏卫视,http://e2.woc.iiiya.cn:28888/rtp/239.61.5.115:1025
西藏卫视,http://tvbox6.icu/tv/migu.php?id=xzws
西藏卫视,http://www.lysvc.cc/daili/xztv.php?id=0
西藏卫视,http://59.39.89.130:60901/tsfile/live/0125_3.m3u8
新疆卫视,http://satellitepull.cnr.cn/live/wxxjws/playlist.m3u8
新疆卫视,http://e2.woc.iiiya.cn:28888/rtp/239.61.5.113:1025
新疆卫视,http://8.138.7.223/tv/dl/careryun.php?id=46
新疆卫视,http://tvbox6.icu/tv/migu.php?id=xjws
新疆卫视,http://182.37.169.94:352/tsfile/live/0110_1.m3u8
云南卫视,http://satellitepull.cnr.cn/live/wxynws/playlist.m3u8
云南卫视,http://e2.woc.iiiya.cn:28888/rtp/239.61.4.63:1025
云南卫视,http://8.138.7.223/tv/yntv.m3u8
云南卫视,http://tvbox6.icu/tv/migu.php?id=ynws
云南卫视,http://59.39.89.130:60901/tsfile/live/0125_18.m3u8?key=txiptv&playlive=1&authid=0

☘️江苏频道,#genre#
东海新闻,http://58.221.214.82/rtp/239.49.1.136:6000$江苏电信组播源-cache:58.221.214.82
优漫卡通,http://tvbox6.icu/tv/migu.php?id=ymkt
优漫卡通,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=63b2ab&tk=8bf286184513
优漫卡通,http://119.32.12.17:2901/udp/224.1.100.119:11111
优漫卡通,http://124.116.183.146/rtp/239.112.205.185:5140$陕西电信组播源-cache:124.116.183.146
优漫卡通,http://111.43.126.240:9003/hls/74/index.m3u8
六合新闻综合,http://p2hs.vzan.com/720020/432453820030502236/live.m3u8
南京信息,http://58.221.214.82/rtp/239.49.8.223:6000$江苏电信组播源-cache:58.221.214.82
南京十八,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0bdc44&tk=822270345d4c
南京十八,http://nctv.top/IDOEPpiryt/migu.php?id=njsb
南京十八,http://58.221.214.82/rtp/239.49.1.157:6000$江苏电信组播源-cache:58.221.214.82
南京娱乐,http://58.221.214.82/rtp/239.49.8.229:6000$江苏电信组播源-cache:58.221.214.82
南京少儿,http://221.226.51.220:50080/newlive/live/hls/46/live.m3u8
南京少儿,http://58.221.214.82/rtp/239.49.8.230:6000$江苏电信组播源-cache:58.221.214.82
南京教科,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=046253&tk=822270345d4c
南京新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0fe642&tk=822270345d4c
南京生活,http://58.221.214.82/rtp/239.49.1.28:6000$江苏电信组播源-cache:58.221.214.82
南通新闻综合,http://cm-live.ntjoy.com/live/4f1.m3u8
南通新闻综合,https://cm-live.ntjoy.com/live/4f1.m3u8
南通都市生活,https://cm-live.ntjoy.com/live/4f3.m3u8
句容党建,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
句容影院,http://jrlive.jrntv.com/live/_definst_/yingshis/chunklist_w1994429382.m3u8?zjiangsd
句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8#http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8?zjiangsd
句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
宜兴新闻,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8?zjiangsd
宜兴新闻,https://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8
宜兴紫砂,rtmp://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_zs
宜兴紫砂,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_zs.m3u8?zjiangsd
宜兴紫砂,http://3gvod.zjgonline.com.cn:1935/live/_definst_/xinwenzonghe_app/chunklist.m3u8
宿迁公共,http://58.221.214.82/rtp/239.49.1.123:6000$江苏电信组播源-cache:58.221.214.82
常州公共,http://58.221.214.82/rtp/239.49.1.131:6000$江苏电信组播源-cache:58.221.214.82
常州生活,http://58.221.214.82/rtp/239.49.1.132:6000$江苏电信组播源-cache:58.221.214.82
常州都市,http://58.221.214.82/rtp/239.49.1.133:6000$江苏电信组播源-cache:58.221.214.82
张家港新闻综合,http://3gvod.zjgonline.com.cn:1935/live/_definst_/xinwenzonghe_app/chunklist.m3u8
张家港民生,http://3gvod.zjgonline.com.cn:1935/live/_definst_/shehuishenghuo_app/chunklist.m3u8
徐州公共,http://58.221.214.82/rtp/239.49.1.105:6000$江苏电信组播源-cache:58.221.214.82
武进新闻,https://live.wjyanghu.com/live/CH1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
武进新闻,http://live.wjyanghu.com/live/CH1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
武进生活,https://live.wjyanghu.com/live/CH2.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
武进生活,http://live.wjyanghu.com/live/CH2.m3u8
江宁新闻,rtmp://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh
江苏体育,http://58.221.214.82/rtp/239.49.8.117:8000$江苏电信组播源-cache:58.221.214.82
江苏公共,http://58.221.214.82/rtp/239.49.1.22:6000$江苏电信组播源-cache:58.221.214.82
江苏城市,http://58.210.168.86:10800/newlive/live/hls/52/live.m3u8
江苏城市,http://58.221.214.82/rtp/239.49.8.107:8000$江苏电信组播源-cache:58.221.214.82
江苏城市,http://58.213.65.146:352/tsfile/live/0120_3.m3u8?key=txiptv
江苏城市,http://58.220.219.14:9901/tsfile/live/0120_3.m3u8?key=txiptv&playlive=1&authid=0
江苏影视,http://58.221.214.82/rtp/239.49.8.118:8000$江苏电信组播源-cache:58.221.214.82
江苏教育,http://58.221.214.82/rtp/239.49.9.42:6000$江苏电信组播源-cache:58.221.214.82
沭阳综合,http://711285539.cloudvdn.com/a.m3u8?domain=shuyang-tv-hls.cm.jstv.com&player=B68AAKs_iZvX9cgX&secondToken=secondToken%3AhAT0eYR-yTnf6pSUE8f9Fy2_B8A&streamid=shuyang-tv%3Ashuyang-tv%2Fshuyangzh&v3=1&zjiangsd=
沭阳综合,http://58.221.214.82/rtp/239.49.1.117:6000$江苏电信组播源-cache:58.221.214.82
泗洪新闻综合,http://711285539.cloudvdn.com/a.m3u8?domain=siyang-tv-hls.cm.jstv.com&player=B68AAK0g1Rzt9cgX&secondToken=secondToken%3A1l_X-TNjS9Ds07H8Au0FK_99458&streamid=siyang-tv%3Asiyang-tv%2Fsiyangzh&v3=1&zjiangsd=
泗洪新闻综合,http://3739115337.cloudvdn.com/a.m3u8?domain=siyang-tv-hls.cm.jstv.com&player=nwEAAKHdjSKP_58X&secondToken=secondToken%3A5FUijZmDyNMxtCDdne0YzSAwjuw&streamid=siyang-tv%3Asiyang-tv%2Fsiyangzh&v3=1
泗洪新闻综合,rtmp://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe
泗阳综合,http://711285539.cloudvdn.com/a.m3u8?domain=siyang-tv-hls.cm.jstv.com&player=B68AAK0g1Rzt9cgX&secondToken=secondToken%3A1l_X-TNjS9Ds07H8Au0FK_99458&streamid=siyang-tv%3Asiyang-tv%2Fsiyangzh&v3=1&zjiangsd=
泗阳综合,http://3739115337.cloudvdn.com/a.m3u8?domain=siyang-tv-hls.cm.jstv.com&player=nwEAAKHdjSKP_58X&secondToken=secondToken%3A5FUijZmDyNMxtCDdne0YzSAwjuw&streamid=siyang-tv%3Asiyang-tv%2Fsiyangzh&v3=1
泗阳综合,http://58.221.214.82/rtp/239.49.1.103:6000$江苏电信组播源-cache:58.221.214.82
泗阳资讯,http://711285539.cloudvdn.com/a.m3u8?domain=siyang-tv-hls.cm.jstv.com&player=B68AAKK9Hjrw9cgX&secondToken=secondToken%3AIAfs4Dn9UNR5w9UDmqnFmOCSOfM&streamid=siyang-tv%3Asiyang-tv%2Fsiyangzx&v3=1&zjiangsd=
泰州一套新闻综合,http://stream1.mytaizhou.net/xwzh/playlist.m3u8?_upt=2f3c2e461725409415
泰州三套影视娱乐,http://stream1.mytaizhou.net/ysyl/playlist.m3u8?_upt=16dfe82d1725409426
涟水电视台综合,rtmp://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw
涟水综合,rtmp://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw
淮安公共,http://58.221.214.82/rtp/239.49.1.96:6000$江苏电信组播源-cache:58.221.214.82
淮安新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=178617&tk=8bf286184513
溧水新闻综合,http://lishui-tv-hls.cm.jstv.com/lishui-tv/lsxwzh.m3u8
溧水新闻综合,https://lishui-tv-hls.cm.jstv.com/lishui-tv/lsxwzh.m3u8
滨海新闻综合,http://traffic.jbh.tjbh.com/live/bhtv10/playlist.m3u8
睢宁三农,http://3739115337.cloudvdn.com/a.m3u8?domain=suining-tv-hls.cm.jstv.com&player=nwEAAJApyIx-AKAX&secondToken=secondToken%3AfyPrvACXUQ_VSZUu3Rxm-2py1fo&streamid=suining-tv%3Asuining-tv%2Fsuiningsn&v3=1
睢宁综合,http://3739115311.cloudvdn.com/a.m3u8?domain=suining-tv-hls.cm.jstv.com&player=TwMAAPjPskOkJ6kX&secondToken=secondToken%3AjegfwzYXwUE9HzG7kRfhCd81WMU&streamid=suining-tv%3Asuining-tv%2Fsuiningzh&v3=1&zjiangsd=#rtmp://221.229.243.45:1935/live/live1
睢宁综合,http://58.221.214.82/rtp/239.49.1.246:6000$江苏电信组播源-cache:58.221.214.82
苏州4k,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
苏州文化生活,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
苏州文化生活,rtmp://csztv.2500sz.com/live/c03
苏州新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=24a910&tk=822270345d4c
苏州新闻综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
苏州新闻综合,rtmp://csztv.2500sz.com/live/c01
苏州生活资讯,https://live-auth.51kandianshi.com/szgd/csztv5.m3u8
苏州生活资讯,rtmp://csztv.2500sz.com/live/c04
苏州社会经济,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
苏州社会经济,rtmp://csztv.2500sz.com/live/c02
贾汪新闻,http://58.221.214.82/rtp/239.49.8.193:6000$江苏电信组播源-cache:58.221.214.82
赣榆新闻综合,rtmp://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv
镇江二套社会民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
镇江二套社会民生,http://cm-wshls.homecdn.com/live/2aa16.m3u8
镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8?wsSession=a263bdc5a26cd01b57a80359-170493712215358&amp;wsIPSercert=f56bd6194d219a5172dbed60eca6e9b0
镇江新闻综合,http://cm-wshls.homecdn.com/live/2aa50.m3u8
靖江新闻综合,https://satellitepull.cnr.cn/live/wxlnjjtb/playlist.m3u8
靖江新闻综合,http://120.76.248.139/live/bfgd/4200000282.m3u8
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8?zjiangsd#rtmp://visit.jjbctv.com:1935/live/xwzhpc?zjiangsd#rtmp://visit.jjbctv.com:1935/live/xwzhmb?zjiangsd
靖江新闻综合,http://dassby.qqff.top:99/live/辽宁北方/index.m3u8

☘️安徽频道,#genre#
安徽国际,http://223.241.247.214/rtp/238.1.78.61:6360$安徽电信组播源-cache:223.241.247.214
安徽影视,http://223.241.247.214/rtp/238.1.79.42:4448$安徽电信组播源-cache:223.241.247.214
安徽经济生活,http://112.123.208.147:85/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
安徽经济生活,http://112.123.210.46:85/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
安徽经济生活,http://112.122.33.100:85/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
安徽经济生活,http://112.122.32.4:85/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
安徽经济生活,http://112.122.32.110:85/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
安徽综艺体育,http://223.241.247.214/rtp/238.1.79.41:4440$安徽电信组播源-cache:223.241.247.214
安徽导视,http://dspdhls.appcoo.com:8888/live/dspd/index.m3u8
安徽导视,http://223.241.247.214/rtp/238.1.79.66:4664$安徽电信组播源-cache:223.241.247.214
合肥新闻,http://223.241.247.214/rtp/238.1.78.111:6760$安徽电信组播源-cache:223.241.247.214
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
歙县综合,http://223.241.247.214/rtp/238.1.78.200:7472$安徽电信组播源-cache:223.241.247.214
黄山新闻综合,http://223.241.247.214/rtp/238.1.78.130:6912$安徽电信组播源-cache:223.241.247.214
霍邱新闻综合,http://223.241.247.214/rtp/238.1.78.119:6824$安徽电信组播源-cache:223.241.247.214
霍山综合,http://223.241.247.214/rtp/238.1.78.220:7632$安徽电信组播源-cache:223.241.247.214
阜南新闻综合,http://223.241.247.214/rtp/238.1.79.11:4200$安徽电信组播源-cache:223.241.247.214
铜陵新闻综合,https://gnhls.qingmei.tv/live/tlxw.m3u8?volcTime=1753081509&volcSecret=10999ac48fb965e95cd8ac9bbbf625ef
铜陵新闻综合,http://223.241.247.214/rtp/238.1.78.139:6984$安徽电信组播源-cache:223.241.247.214
铜陵公共,http://223.241.247.214/rtp/238.1.78.140:6992$安徽电信组播源-cache:223.241.247.214
金寨综合,http://223.241.247.214/rtp/238.1.79.21:4280$安徽电信组播源-cache:223.241.247.214
芜湖生活,http://223.241.247.214/rtp/238.1.78.152:7088$安徽电信组播源-cache:223.241.247.214
芜湖新闻综合,http://223.241.247.214/rtp/238.1.78.112:6768$安徽电信组播源-cache:223.241.247.214
芜湖公共,http://223.241.247.214/rtp/238.1.78.80:6512$安徽电信组播源-cache:223.241.247.214
肥东经济生活,http://223.241.247.214/rtp/238.1.78.184:7344$安徽电信组播源-cache:223.241.247.214
繁昌新闻综合,http://223.241.247.214/rtp/238.1.78.190:7392$安徽电信组播源-cache:223.241.247.214
祁门综合,rtmp://tv.qmxrmt.com/chan/ch1?zanhd#rtmp://tv.qmxrmt.com/chan/ch1
祁门综合,http://wjsp.chiznews.com:8037/live/xwzh.m3u8
祁门综合,http://223.241.247.214/rtp/238.1.79.14:4224$安徽电信组播源-cache:223.241.247.214
滁州科教,http://223.241.247.214/rtp/238.1.78.134:6944$安徽电信组播源-cache:223.241.247.214
滁州新闻综合,http://223.241.247.214/rtp/238.1.78.132:6928$安徽电信组播源-cache:223.241.247.214
滁州公共,http://223.241.247.214/rtp/238.1.78.133:6936$安徽电信组播源-cache:223.241.247.214
淮南新闻综合,http://223.241.247.214/rtp/238.1.78.113:6776$安徽电信组播源-cache:223.241.247.214
淮南公共,http://223.241.247.214/rtp/238.1.78.114:6784$安徽电信组播源-cache:223.241.247.214
涡阳新闻综合,http://223.241.247.214/rtp/238.1.78.197:7448$安徽电信组播源-cache:223.241.247.214
池州新闻综合,http://wjsp.chiznews.com:8037/live/xwzh.m3u8
池州新闻综合,http://223.241.247.214/rtp/238.1.78.147:7048$安徽电信组播源-cache:223.241.247.214
池州公共,http://223.241.247.214/rtp/238.1.78.148:7056$安徽电信组播源-cache:223.241.247.214
广德生活,https://live.gdtv.ah.cn/live/newsTV.m3u8
广德生活,http://223.241.247.214/rtp/238.1.78.213:7576$安徽电信组播源-cache:223.241.247.214
广德新闻综合,http://223.241.247.214/rtp/238.1.78.212:7568$安徽电信组播源-cache:223.241.247.214
宿州科教,http://223.241.247.214/rtp/238.1.78.123:6856$安徽电信组播源-cache:223.241.247.214
宿州新闻综合,http://223.241.247.214/rtp/238.1.78.121:6840$安徽电信组播源-cache:223.241.247.214
宿州公共,http://223.241.247.214/rtp/238.1.78.122:6848$安徽电信组播源-cache:223.241.247.214
定远新闻综合,http://223.241.247.214/rtp/238.1.78.205:7512$安徽电信组播源-cache:223.241.247.214
安徽影院,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0964&tk=2894ccdba8fc
淮北公共,http://223.241.247.214/rtp/238.1.78.136:6960$安徽电信组播源-cache:223.241.247.214
安庆教育,http://223.241.247.214/rtp/238.1.78.120:6832$安徽电信组播源-cache:223.241.247.214
安庆公共,http://223.241.247.214/rtp/238.1.78.118:6816$安徽电信组播源-cache:223.241.247.214
南陵新闻综合,http://223.241.247.214/rtp/238.1.78.189:7384$安徽电信组播源-cache:223.241.247.214
六安公共,http://223.241.247.214/rtp/238.1.78.145:7032$安徽电信组播源-cache:223.241.247.214
全椒综合,http://223.241.247.214/rtp/238.1.78.203:7496$安徽电信组播源-cache:223.241.247.214
休宁新闻综合,http://223.241.247.214/rtp/238.1.79.20:4272$安徽电信组播源-cache:223.241.247.214
亳州新闻,http://zbbf2.ahbztv.com/live/416.m3u8?zanhd
亳州农村,http://zbbf2.ahbztv.com/live/418.m3u8?zanhd
亳州农村,http://183.162.119.241:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
亳州农村,http://223.241.247.214/rtp/238.1.78.129:6904$安徽电信组播源-cache:223.241.247.214
临泉新闻,http://223.241.247.214/rtp/238.1.78.29:6160$安徽电信组播源-cache:223.241.247.214

☘️河南频道,#genre#
梨园,http://gcalic.v.myalicdn.com/gc/ahhs01_1/index.m3u8
梨园,http://42.225.117.174:11199/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
梨园,http://222.219.183.103/rtp/239.200.200.101:8048$云南电信组播源-cache:222.219.183.103
梨园,http://175.31.21.146/rtp/239.37.0.088:5540$吉林电信组播源-cache:175.31.21.146
梨园,http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8?
临颍综合,http://live.dxhmt.cn:9081/tv/11122-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
义马新闻综合,http://live.dxhmt.cn:9081/tv/11281-1.m3u8
光山综合,http://live.dxhmt.cn:9081/tv/11522-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
卫辉综合,http://live.dxhmt.cn:9081/tv/10781-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8?zhend
叶县,http://live.dxhmt.cn:9081/tv/10422-1.m3u8?
周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
唐河一套,http://live.dxhmt.cn:9081/tv/11328-1.m3u8
固始综合,http://live.dxhmt.cn:9081/tv/11525-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
宝丰综合,http://live.dxhmt.cn:9081/tv/10421-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8?zhend
巩义新闻综合,http://live.dxhmt.cn:9081/tv/10181-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
扶沟综合,http://live.dxhmt.cn:9081/tv/11621-1.m3u8?
新县综合,http://live.dxhmt.cn:9081/tv/11523-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
新蔡综合,http://live.dxhmt.cn:9081/tv/11729-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8?zhend#http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
泌阳新闻综合,http://live.dxhmt.cn:9081/tv/11726-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
淅川电视,http://live.dxhmt.cn:9081/tv/11326-1.m3u8
渑池新闻综合,http://live.dxhmt.cn:9081/tv/11221-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
温县综合,http://live.dxhmt.cn:9081/tv/10825-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8?zhend
潢川综合,http://live.dxhmt.cn:9081/tv/11526-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
登封综合,http://live.dxhmt.cn:9081/tv/10185-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
禹州综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend#http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
西华综合,http://live.dxhmt.cn:9081/tv/11622-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8?zhend#http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8
郏县综合,http://live.dxhmt.cn:9081/tv/10425-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend
郸城新闻综合,http://live.dxhmt.cn:9081/tv/11625-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
鄢陵综合,http://live.dxhmt.cn:9081/tv/11024-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
项城新闻,https://play-hsbj.vzan.com/978354/446938712125478466/live.m3u8?zbid=978354&tpid=1651937429#@http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8#@http://live.dxhmt.cn:9081/tv/11681-1.m3u8
项城新闻,http://live.dxhmt.cn:9081/tv/11681-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
邓州新闻,http://live.dxhmt.cn:9081/tv/11381-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8?zhend#http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8
荥阳综合,http://live.dxhmt.cn:9081/tv/10182-1.m3u8
灵宝新闻综合,http://live.dxhmt.cn:9081/tv/11282-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
滑县新闻,http://live.dxhmt.cn:9081/tv/10526-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8?zhend#http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8
济源电视一套,http://live.dxhmt.cn:9081/tv/19001-1.m3u8
河南都市,http://1.94.31.214/php/hntv.php?id=hnds
河南都市,http://v4d.xiepeiru.top:1123/iptv/hm/HeNanDuShi
河南都市,http://www.lwfz.fun:8800/rtp/239.16.20.164:11640
河南都市,http://123.10.76.92:808/hls/18/index.m3u8
河南都市,http://123.10.79.62:808/hls/18/index.m3u8
河南民生,http://v4d.xiepeiru.top:1123/iptv/hm/HeNanMinSheng
河南民生,http://www.lwfz.fun:8800/rtp/239.16.20.165:11650
河南民生,http://123.10.76.92:808/hls/19/index.m3u8
河南民生,http://123.10.79.62:808/hls/19/index.m3u8
河南民生,http://61.163.181.78:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
沁阳新闻综合,http://live.dxhmt.cn:9081/tv/10882-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10882-1.m3u8
永城综合,http://live.dxhmt.cn:9081/tv/11481-1.m3u8
方城一套,http://live.dxhmt.cn:9081/tv/11322-1.m3u8
新野综合,http://live.dxhmt.cn:9081/tv/11329-1.m3u8
新安新闻综合,http://live.dxhmt.cn:9081/tv/10323-1.m3u8
开封新闻综合,http://live.dxhmt.cn:9081/tv/10200-2.m3u8#http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8?zhend#http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8
嵩县综合新闻,http://live.dxhmt.cn:9081/tv/10325-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend#http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8
宜阳综合,http://live.dxhmt.cn:9081/tv/10327-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8?zhend#http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8
内黄综合,http://live.dxhmt.cn:9081/tv/10527-1.m3u8?
